case:concept:name,concept:name,org:resource,enabled:timestamp,start:timestamp,time:timestamp
case_63,Analyze Request for Quotation,Magdalena Predutta,2025-08-24 19:02:48.935471,2025-08-28 15:04:48.935471,2025-08-28 15:37:48.935471
case_68,Amend Request for Quotation Requester,Esmana Liubiata,2025-08-28 14:13:48.935471,2025-08-28 15:05:48.935471,2025-08-28 15:14:48.935471
case_62,Analyze Quotation comparison Map,Fjodor Kowalski,2025-08-28 14:31:48.935471,2025-08-28 15:27:48.935471,2025-08-28 15:46:48.935471
case_73,Analyze Request for Quotation,Karel de Groot,2025-08-28 02:23:48.935471,2025-08-28 15:57:48.935471,2025-08-28 16:23:48.935471
case_63,Amend Request for Quotation Requester,Anne Olwada,2025-08-28 15:37:48.935471,2025-08-28 16:02:48.935471,2025-08-28 16:05:48.935471
case_72,Settle conditions with supplier,Magdalena Predutta,2025-08-28 02:21:48.935471,2025-08-28 16:07:48.935471,2025-08-29 02:55:48.935471
case_76,Analyze Request for Quotation,Francois de Perrier,2025-08-28 10:57:48.935471,2025-08-28 17:50:48.935471,2025-08-28 18:36:48.935471
case_57,Confirm Purchase Order,Kiu Kan,2025-08-27 18:40:48.935471,2025-08-28 18:09:48.935471,2025-08-28 18:36:48.935471
case_78,Analyze Purchase Requisition,Heinz Gutschmidt,2025-08-28 07:19:48.935471,2025-08-28 18:17:48.935471,2025-08-28 18:23:48.935471
case_41,Release Purchase Order,Tesca Lobes,2025-08-28 16:24:48.935471,2025-08-28 18:21:48.935471,2025-08-28 18:21:48.935471
case_62,Choose best option,Nico Ojenbeer,2025-08-28 15:46:48.935471,2025-08-28 18:26:48.935471,2025-08-28 18:26:48.935471
case_73,Amend Request for Quotation Requester,Miu Hanwan,2025-08-28 16:23:48.935471,2025-08-28 18:45:48.935471,2025-08-28 18:52:48.935471
case_79,Create Purchase Requisition,Alberto Duport,2025-08-28 19:03:48.935471,2025-08-28 19:03:48.935471,2025-08-28 20:14:48.935471
case_47,Release Purchase Order,Nico Ojenbeer,2025-08-28 16:49:48.935471,2025-08-28 19:38:48.935471,2025-08-28 19:38:48.935471
case_78,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2025-08-28 18:23:48.935471,2025-08-28 19:53:48.935471,2025-08-28 19:54:48.935471
case_67,Settle conditions with supplier,Magdalena Predutta,2025-08-28 10:57:48.935471,2025-08-28 20:07:48.935471,2025-08-29 08:28:48.935471
case_78,Analyze Request for Quotation,Magdalena Predutta,2025-08-28 19:54:48.935471,2025-08-28 22:06:48.935471,2025-08-28 22:21:48.935471
case_79,Create Request for Quotation Requester,Penn Osterwalder,2025-08-28 20:14:48.935471,2025-08-28 22:20:48.935471,2025-08-28 22:35:48.935471
case_58,Analyze Request for Quotation,Magdalena Predutta,2025-08-28 07:25:48.935471,2025-08-28 22:33:48.935471,2025-08-28 22:58:48.935471
case_78,Amend Request for Quotation Requester,Anne Olwada,2025-08-28 22:21:48.935471,2025-08-28 23:01:48.935471,2025-08-28 23:06:48.935471
case_47,Approve Purchase Order for payment,Karel de Groot,2025-08-28 19:38:48.935471,2025-08-29 00:43:48.935471,2025-08-29 00:43:48.935471
case_65,Confirm Purchase Order,Kiu Kan,2025-08-26 20:23:48.935471,2025-08-29 01:13:48.935471,2025-08-29 01:27:48.935471
case_80,Create Purchase Requisition,Kim Passa,2025-08-29 01:25:48.935471,2025-08-29 01:25:48.935471,2025-08-29 01:54:48.935471
case_81,Create Purchase Requisition,Esmana Liubiata,2025-08-29 01:35:48.935471,2025-08-29 01:35:48.935471,2025-08-29 01:39:48.935471
case_41,Approve Purchase Order for payment,Karel de Groot,2025-08-28 18:21:48.935471,2025-08-29 03:41:48.935471,2025-08-29 03:41:48.935471
case_72,Create Purchase Order,Magdalena Predutta,2025-08-29 02:55:48.935471,2025-08-29 04:01:48.935471,2025-08-29 04:12:48.935471
case_58,Send Request for Quotation to Supplier,Karel de Groot,2025-08-28 22:58:48.935471,2025-08-29 04:03:48.935471,2025-08-29 04:33:48.935471
case_82,Create Purchase Requisition,Immanuel Karagianni,2025-08-29 04:05:48.935471,2025-08-29 04:05:48.935471,2025-08-29 07:04:48.935471
case_68,Analyze Request for Quotation,Magdalena Predutta,2025-08-28 15:14:48.935471,2025-08-29 04:53:48.935471,2025-08-29 05:20:48.935471
case_80,Analyze Purchase Requisition,Heinz Gutschmidt,2025-08-29 01:54:48.935471,2025-08-29 05:04:48.935471,2025-08-29 05:12:48.935471
case_68,Amend Request for Quotation Requester,Miu Hanwan,2025-08-29 05:20:48.935471,2025-08-29 06:35:48.935471,2025-08-29 06:47:48.935471
case_52,Confirm Purchase Order,Sean Manney,2025-08-24 22:12:48.935471,2025-08-29 07:10:48.935471,2025-08-29 07:30:48.935471
case_69,Deliver Goods Services,Sean Manney,2025-08-28 07:46:48.935471,2025-08-29 07:52:48.935471,2025-08-30 12:32:48.935471
case_81,Analyze Purchase Requisition,Francis Odell,2025-08-29 01:39:48.935471,2025-08-29 08:00:48.935471,2025-08-29 09:08:48.935471
case_80,Create Request for Quotation Requester,Nico Ojenbeer,2025-08-29 05:12:48.935471,2025-08-29 08:23:48.935471,2025-08-29 08:28:48.935471
case_82,Create Request for Quotation Requester,Anne Olwada,2025-08-29 07:04:48.935471,2025-08-29 08:40:48.935471,2025-08-29 08:44:48.935471
case_78,Analyze Request for Quotation,Karel de Groot,2025-08-28 23:06:48.935471,2025-08-29 08:51:48.935471,2025-08-29 09:20:48.935471
case_83,Create Purchase Requisition,Anne Olwada,2025-08-29 09:41:48.935471,2025-08-29 09:41:48.935471,2025-08-29 10:01:48.935471
case_82,Analyze Request for Quotation,Magdalena Predutta,2025-08-29 08:44:48.935471,2025-08-29 10:15:48.935471,2025-08-29 10:23:48.935471
case_80,Analyze Request for Quotation,Francois de Perrier,2025-08-29 08:28:48.935471,2025-08-29 11:06:48.935471,2025-08-29 11:19:48.935471
case_81,Analyze Purchase Requisition,Francis Odell,2025-08-29 09:08:48.935471,2025-08-29 12:13:48.935471,2025-08-29 12:16:48.935471
case_80,Send Request for Quotation to Supplier,Magdalena Predutta,2025-08-29 11:19:48.935471,2025-08-29 12:20:48.935471,2025-08-29 12:38:48.935471
case_78,Amend Request for Quotation Requester,Christian Francois,2025-08-29 09:20:48.935471,2025-08-29 13:03:48.935471,2025-08-29 13:13:48.935471
case_81,Create Request for Quotation Requester Manager,Heinz Gutschmidt,2025-08-29 12:16:48.935471,2025-08-29 13:32:48.935471,2025-08-29 13:33:48.935471
case_73,Analyze Request for Quotation,Magdalena Predutta,2025-08-28 18:52:48.935471,2025-08-29 15:07:48.935471,2025-08-29 15:18:48.935471
case_79,Analyze Request for Quotation,Francois de Perrier,2025-08-28 22:35:48.935471,2025-08-29 15:37:48.935471,2025-08-29 16:05:48.935471
case_68,Analyze Request for Quotation,Francois de Perrier,2025-08-29 06:47:48.935471,2025-08-29 15:50:48.935471,2025-08-29 16:15:48.935471
case_83,Analyze Purchase Requisition,Francis Odell,2025-08-29 10:01:48.935471,2025-08-29 16:31:48.935471,2025-08-29 16:40:48.935471
case_67,Create Purchase Order,Magdalena Predutta,2025-08-29 08:28:48.935471,2025-08-29 17:49:48.935471,2025-08-29 18:00:48.935471
case_79,Amend Request for Quotation Requester,Christian Francois,2025-08-29 16:05:48.935471,2025-08-29 17:54:48.935471,2025-08-29 19:03:48.935471
case_78,Analyze Request for Quotation,Karel de Groot,2025-08-29 13:13:48.935471,2025-08-29 19:03:48.935471,2025-08-29 19:29:48.935471
case_80,Create Quotation comparison Map,Karel de Groot,2025-08-29 12:38:48.935471,2025-08-29 20:01:48.935471,2025-08-30 02:21:48.935471
case_83,Create Request for Quotation Requester Manager,Francis Odell,2025-08-29 16:40:48.935471,2025-08-29 20:28:48.935471,2025-08-29 20:30:48.935471
case_71,Create Quotation comparison Map,Francois de Perrier,2025-08-28 10:09:48.935471,2025-08-29 20:54:48.935471,2025-08-30 01:31:48.935471
case_83,Analyze Request for Quotation,Francois de Perrier,2025-08-29 20:30:48.935471,2025-08-29 21:05:48.935471,2025-08-29 21:31:48.935471
case_53,Deliver Goods Services,Esmeralda Clay,2025-08-28 07:11:48.935471,2025-08-29 22:02:48.935471,2025-08-31 05:32:48.935471
case_64,Create Purchase Order,Francois de Perrier,2025-08-28 15:42:48.935471,2025-08-29 22:21:48.935471,2025-08-29 22:31:48.935471
case_84,Create Purchase Requisition,Anne Olwada,2025-08-29 22:29:48.935471,2025-08-29 22:29:48.935471,2025-08-29 22:37:48.935471
case_72,Confirm Purchase Order,Esmeralda Clay,2025-08-29 04:12:48.935471,2025-08-29 22:39:48.935471,2025-08-29 22:44:48.935471
case_68,Amend Request for Quotation Requester,Penn Osterwalder,2025-08-29 16:15:48.935471,2025-08-29 22:45:48.935471,2025-08-29 22:51:48.935471
case_83,Amend Request for Quotation Requester,Miu Hanwan,2025-08-29 21:31:48.935471,2025-08-30 00:06:48.935471,2025-08-30 00:12:48.935471
case_78,Amend Request for Quotation Requester,Miu Hanwan,2025-08-29 19:29:48.935471,2025-08-30 00:33:48.935471,2025-08-30 00:39:48.935471
case_62,Settle conditions with supplier,Francois de Perrier,2025-08-28 18:26:48.935471,2025-08-30 01:13:48.935471,2025-08-30 06:43:48.935471
case_47,Send invoice,Kiu Kan,2025-08-29 00:43:48.935471,2025-08-30 01:47:48.935471,2025-08-30 01:47:48.935471
case_71,Analyze Quotation comparison Map,Kim Passa,2025-08-30 01:31:48.935471,2025-08-30 01:49:48.935471,2025-08-30 02:04:48.935471
case_78,Analyze Request for Quotation,Francois de Perrier,2025-08-30 00:39:48.935471,2025-08-30 02:03:48.935471,2025-08-30 02:22:48.935471
case_79,Analyze Request for Quotation,Francois de Perrier,2025-08-29 19:03:48.935471,2025-08-30 03:16:48.935471,2025-08-30 03:30:48.935471
case_85,Create Purchase Requisition,Alberto Duport,2025-08-30 03:29:48.935471,2025-08-30 03:29:48.935471,2025-08-30 03:40:48.935471
case_47,Release Supplier's Invoice,Karalda Nimwada,2025-08-30 01:47:48.935471,2025-08-30 03:55:48.935471,2025-08-30 04:00:48.935471
case_47,Authorize Supplier's Invoice payment,Pedro Alvares,2025-08-30 04:00:48.935471,2025-08-30 04:01:48.935471,2025-08-30 04:01:48.935471
case_86,Create Purchase Requisition,Christian Francois,2025-08-30 04:44:48.935471,2025-08-30 04:44:48.935471,2025-08-30 05:05:48.935471
case_71,Choose best option,Christian Francois,2025-08-30 02:04:48.935471,2025-08-30 05:04:48.935471,2025-08-30 05:04:48.935471
case_79,Amend Request for Quotation Requester,Miu Hanwan,2025-08-30 03:30:48.935471,2025-08-30 05:07:48.935471,2025-08-30 05:23:48.935471
case_80,Analyze Quotation comparison Map,Tesca Lobes,2025-08-30 02:21:48.935471,2025-08-30 06:15:48.935471,2025-08-30 06:22:48.935471
case_80,Choose best option,Miu Hanwan,2025-08-30 06:22:48.935471,2025-08-30 07:10:48.935471,2025-08-30 07:10:48.935471
case_86,Create Request for Quotation Requester,Anne Olwada,2025-08-30 05:05:48.935471,2025-08-30 07:12:48.935471,2025-08-30 07:21:48.935471
case_63,Analyze Request for Quotation,Magdalena Predutta,2025-08-28 16:05:48.935471,2025-08-30 07:13:48.935471,2025-08-30 07:34:48.935471
case_87,Create Purchase Requisition,Tesca Lobes,2025-08-30 07:19:48.935471,2025-08-30 07:19:48.935471,2025-08-30 07:31:48.935471
case_88,Create Purchase Requisition,Kim Passa,2025-08-30 07:27:48.935471,2025-08-30 07:27:48.935471,2025-08-30 07:31:48.935471
case_86,Analyze Request for Quotation,Karel de Groot,2025-08-30 07:21:48.935471,2025-08-30 08:10:48.935471,2025-08-30 08:18:48.935471
case_41,Send invoice,Esmeralda Clay,2025-08-29 03:41:48.935471,2025-08-30 08:48:48.935471,2025-08-30 08:48:48.935471
case_84,Analyze Purchase Requisition,Francis Odell,2025-08-29 22:37:48.935471,2025-08-30 08:55:48.935471,2025-08-30 08:58:48.935471
case_89,Create Purchase Requisition,Nico Ojenbeer,2025-08-30 09:00:48.935471,2025-08-30 09:00:48.935471,2025-08-30 09:04:48.935471
case_88,Analyze Purchase Requisition,Francis Odell,2025-08-30 07:31:48.935471,2025-08-30 09:02:48.935471,2025-08-30 09:09:48.935471
case_63,Amend Request for Quotation Requester,Esmana Liubiata,2025-08-30 07:34:48.935471,2025-08-30 09:07:48.935471,2025-08-30 09:25:48.935471
case_68,Analyze Request for Quotation,Karel de Groot,2025-08-29 22:51:48.935471,2025-08-30 09:11:48.935471,2025-08-30 09:33:48.935471
case_82,Send Request for Quotation to Supplier,Karel de Groot,2025-08-29 10:23:48.935471,2025-08-30 09:13:48.935471,2025-08-30 09:40:48.935471
case_84,Create Request for Quotation Requester,Immanuel Karagianni,2025-08-30 08:58:48.935471,2025-08-30 10:01:48.935471,2025-08-30 10:16:48.935471
case_82,Create Quotation comparison Map,Karel de Groot,2025-08-30 09:40:48.935471,2025-08-30 10:04:48.935471,2025-08-30 11:50:48.935471
case_58,Create Quotation comparison Map,Karel de Groot,2025-08-29 04:33:48.935471,2025-08-30 10:07:48.935471,2025-08-30 11:47:48.935471
case_47,Pay invoice,Pedro Alvares,2025-08-30 04:01:48.935471,2025-08-30 10:41:48.935471,2025-08-30 10:45:48.935471
case_80,Settle conditions with supplier,Magdalena Predutta,2025-08-30 07:10:48.935471,2025-08-30 11:04:48.935471,2025-08-31 00:16:48.935471
case_90,Create Purchase Requisition,Nico Ojenbeer,2025-08-30 11:09:48.935471,2025-08-30 11:09:48.935471,2025-08-30 11:45:48.935471
case_72,Deliver Goods Services,Carmen Finacse,2025-08-29 22:44:48.935471,2025-08-30 11:33:48.935471,2025-09-01 01:52:48.935471
case_41,Release Supplier's Invoice,Pedro Alvares,2025-08-30 08:48:48.935471,2025-08-30 11:56:48.935471,2025-08-30 14:01:48.935471
case_82,Analyze Quotation comparison Map,Esmana Liubiata,2025-08-30 11:50:48.935471,2025-08-30 12:20:48.935471,2025-08-30 12:32:48.935471
case_78,Amend Request for Quotation Requester,Christian Francois,2025-08-30 02:22:48.935471,2025-08-30 12:27:48.935471,2025-08-30 12:40:48.935471
case_91,Create Purchase Requisition,Tesca Lobes,2025-08-30 12:31:48.935471,2025-08-30 12:31:48.935471,2025-08-30 13:28:48.935471
case_69,Release Purchase Order,Esmana Liubiata,2025-08-30 12:32:48.935471,2025-08-30 12:37:48.935471,2025-08-30 12:37:48.935471
case_87,Analyze Purchase Requisition,Heinz Gutschmidt,2025-08-30 07:31:48.935471,2025-08-30 13:49:48.935471,2025-08-30 14:00:48.935471
case_88,Create Request for Quotation Requester,Penn Osterwalder,2025-08-30 09:09:48.935471,2025-08-30 14:00:48.935471,2025-08-30 14:09:48.935471
case_82,Choose best option,Nico Ojenbeer,2025-08-30 12:32:48.935471,2025-08-30 14:10:48.935471,2025-08-30 14:10:48.935471
case_58,Analyze Quotation comparison Map,Penn Osterwalder,2025-08-30 11:47:48.935471,2025-08-30 14:18:48.935471,2025-08-30 14:21:48.935471
case_58,Choose best option,Alberto Duport,2025-08-30 14:21:48.935471,2025-08-30 14:29:48.935471,2025-08-30 14:29:48.935471
case_92,Create Purchase Requisition,Miu Hanwan,2025-08-30 14:55:48.935471,2025-08-30 14:55:48.935471,2025-08-30 16:38:48.935471
case_41,Settle dispute with supplier Financial Manager,Pedro Alvares,2025-08-30 14:01:48.935471,2025-08-30 15:04:48.935471,2025-08-30 15:23:48.935471
case_77,Analyze Request for Quotation,Francois de Perrier,2025-08-28 08:55:48.935471,2025-08-30 15:23:48.935471,2025-08-30 15:45:48.935471
case_84,Analyze Request for Quotation,Francois de Perrier,2025-08-30 10:16:48.935471,2025-08-30 15:44:48.935471,2025-08-30 16:00:48.935471
case_41,Authorize Supplier's Invoice payment,Pedro Alvares,2025-08-30 15:23:48.935471,2025-08-30 15:58:48.935471,2025-08-30 15:58:48.935471
case_90,Analyze Purchase Requisition,Heinz Gutschmidt,2025-08-30 11:45:48.935471,2025-08-30 17:40:48.935471,2025-08-30 17:47:48.935471
case_69,Approve Purchase Order for payment,Karel de Groot,2025-08-30 12:37:48.935471,2025-08-30 17:52:48.935471,2025-08-30 17:52:48.935471
case_87,Create Request for Quotation Requester,Anne Olwada,2025-08-30 14:00:48.935471,2025-08-30 18:33:48.935471,2025-08-30 18:38:48.935471
case_87,Analyze Request for Quotation,Francois de Perrier,2025-08-30 18:38:48.935471,2025-08-30 19:09:48.935471,2025-08-30 19:14:48.935471
case_41,Pay invoice,Pedro Alvares,2025-08-30 15:58:48.935471,2025-08-30 19:18:48.935471,2025-08-30 19:24:48.935471
case_56,Send Request for Quotation to Supplier,Francois de Perrier,2025-08-22 15:09:48.935471,2025-08-30 19:36:48.935471,2025-08-30 19:53:48.935471
case_90,Create Request for Quotation Requester Manager,Francis Odell,2025-08-30 17:47:48.935471,2025-08-30 20:02:48.935471,2025-08-30 20:04:48.935471
case_57,Deliver Goods Services,Kiu Kan,2025-08-28 18:36:48.935471,2025-08-30 20:58:48.935471,2025-09-01 04:14:48.935471
case_87,Send Request for Quotation to Supplier,Karel de Groot,2025-08-30 19:14:48.935471,2025-08-30 21:26:48.935471,2025-08-30 21:39:48.935471
case_64,Confirm Purchase Order,Esmeralda Clay,2025-08-29 22:31:48.935471,2025-08-30 22:16:48.935471,2025-08-30 22:25:48.935471
case_93,Create Purchase Requisition,Christian Francois,2025-08-30 23:48:48.935471,2025-08-30 23:48:48.935471,2025-08-31 01:04:48.935471
case_59,Analyze Request for Quotation,Francois de Perrier,2025-08-22 14:37:48.935471,2025-08-31 00:01:48.935471,2025-08-31 00:31:48.935471
case_81,Analyze Request for Quotation,Karel de Groot,2025-08-29 13:33:48.935471,2025-08-31 00:03:48.935471,2025-08-31 00:34:48.935471
case_63,Analyze Request for Quotation,Magdalena Predutta,2025-08-30 09:25:48.935471,2025-08-31 00:06:48.935471,2025-08-31 00:16:48.935471
case_91,Analyze Purchase Requisition,Francis Odell,2025-08-30 13:28:48.935471,2025-08-31 01:10:48.935471,2025-08-31 01:15:48.935471
case_63,Amend Request for Quotation Requester,Esmana Liubiata,2025-08-31 00:16:48.935471,2025-08-31 01:17:48.935471,2025-08-31 01:27:48.935471
case_92,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-30 16:38:48.935471,2025-08-31 01:43:48.935471,2025-08-31 01:45:48.935471
case_71,Settle conditions with supplier,Karel de Groot,2025-08-30 05:04:48.935471,2025-08-31 01:47:48.935471,2025-08-31 08:26:48.935471
case_74,Analyze Request for Quotation,Karel de Groot,2025-08-28 01:33:48.935471,2025-08-31 01:50:48.935471,2025-08-31 02:07:48.935471
case_89,Analyze Purchase Requisition,Maris Freeman,2025-08-30 09:04:48.935471,2025-08-31 02:31:48.935471,2025-08-31 02:31:48.935471
case_90,Analyze Request for Quotation,Magdalena Predutta,2025-08-30 20:04:48.935471,2025-08-31 02:38:48.935471,2025-08-31 03:19:48.935471
case_74,Amend Request for Quotation Requester,Fjodor Kowalski,2025-08-31 02:07:48.935471,2025-08-31 02:56:48.935471,2025-08-31 03:14:48.935471
case_76,Send Request for Quotation to Supplier,Francois de Perrier,2025-08-28 18:36:48.935471,2025-08-31 03:20:48.935471,2025-08-31 03:43:48.935471
case_89,Create Request for Quotation Requester Manager,Maris Freeman,2025-08-31 02:31:48.935471,2025-08-31 03:39:48.935471,2025-08-31 03:39:48.935471
case_58,Settle conditions with supplier,Francois de Perrier,2025-08-30 14:29:48.935471,2025-08-31 03:47:48.935471,2025-08-31 17:00:48.935471
case_74,Analyze Request for Quotation,Karel de Groot,2025-08-31 03:14:48.935471,2025-08-31 05:02:48.935471,2025-08-31 05:23:48.935471
case_53,Release Purchase Order,Kim Passa,2025-08-31 05:32:48.935471,2025-08-31 05:46:48.935471,2025-08-31 05:46:48.935471
case_56,Create Quotation comparison Map,Magdalena Predutta,2025-08-30 19:53:48.935471,2025-08-31 06:10:48.935471,2025-08-31 10:17:48.935471
case_92,Analyze Request for Quotation,Francois de Perrier,2025-08-31 01:45:48.935471,2025-08-31 06:13:48.935471,2025-08-31 06:33:48.935471
case_66,Send Request for Quotation to Supplier,Karel de Groot,2025-08-28 08:00:48.935471,2025-08-31 06:17:48.935471,2025-08-31 06:51:48.935471
case_74,Send Request for Quotation to Supplier,Magdalena Predutta,2025-08-31 05:23:48.935471,2025-08-31 06:29:48.935471,2025-08-31 06:54:48.935471
case_52,Deliver Goods Services,Sean Manney,2025-08-29 07:30:48.935471,2025-08-31 06:31:48.935471,2025-09-01 01:51:48.935471
case_77,Send Request for Quotation to Supplier,Magdalena Predutta,2025-08-30 15:45:48.935471,2025-08-31 06:50:48.935471,2025-08-31 07:15:48.935471
case_82,Settle conditions with supplier,Francois de Perrier,2025-08-30 14:10:48.935471,2025-08-31 07:22:48.935471,2025-08-31 13:17:48.935471
